"MARCA RECURSO INSUFICIENTE";"CUADRILLA DESASIGNADA";"COD MOVIL";"TIPO MOVIL";ESTADO;"ESTADO DE FINALIZACION";"CODIGO AMBITO";"CODIGO ELEMENTO RESPONSABLE";"CODIGO CONDICION";BAREMOS;PRECIO
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;11;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L02;85;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;61;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;61;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;29;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P42;54;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;SI;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;86;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;T04;5;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;C07;85;;
NO;SI;V4012;"MOTO ELECTRICISTA";CERRADO;TERMINADO;7;D02;2;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;T04;5;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;43;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;40;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;7;D02;1;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;M01;43;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;61;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;C10;54;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;12;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;1;P16;80;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;61;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3606;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;3;P29;61;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P41;66;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A01;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;A02;16;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;9;L04;16;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;61;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L02;16;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L02;16;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;P19;69;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;54;;
NO;SI;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;7;P25;40;;
NO;SI;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;52;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;L02;16;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;A11;1;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;L02;21;;
SI;SI;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;1;F03;16;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;F03;16;;
NO;SI;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;3;P29;66;;
NO;SI;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;3;P29;66;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;I01;85;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;8;L09;12;;
NO;SI;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;SI;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;8;L09;15;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;9;L04;69;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;19;;
NO;NO;V4034;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V4207;"INSPECTOR DE CHILECTRA";CERRADO;PROVISORIO;1;P16;11;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;5;M02;66;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V4207;"INSPECTOR DE CHILECTRA";CERRADO;PROVISORIO;1;P16;11;;
NO;SI;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;T16;11;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L02;85;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;F03;16;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;4;L08;12;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;11;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;2;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;4;L02;21;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;L02;21;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;L04;16;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;L06;16;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;L06;16;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A01;16;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;35;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;B01;54;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;M01;25;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P26;66;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;SI;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;S03;85;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;SI;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;66;;
NO;SI;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L07;19;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L07;19;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;3;P24;40;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P16;37;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;8;C33;15;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;7;D02;1;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;5;C01;40;;
NO;SI;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;S03;85;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;9;L06;16;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;12;;
NO;SI;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;3;P23;66;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;12;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;25;;
NO;SI;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;21;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;S03;29;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;L02;85;;
NO;NO;V5561;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;66;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;48;;
NO;NO;V4032;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;37;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;P16;91;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;25;;
NO;SI;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;7;D02;45;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;I01;85;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;43;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;SI;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;7;D02;1;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;7;P25;66;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P50;66;;
NO;NO;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;R03;5;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;40;;
NO;NO;R0101;"REPARACI¢N DOMICILIARIA DE URGENCIA";CERRADO;TERMINADO;6;A02;69;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;66;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;L02;16;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;57;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P50;61;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;D02;49;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;25;;
NO;SI;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;1;P16;11;;
NO;NO;V4034;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;69;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;A02;74;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;9;L04;16;;
NO;SI;V4654;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;7;C02;40;;
SI;SI;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;7;C02;40;;
NO;NO;V4034;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;0;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;P16;85;;
NO;SI;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;66;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;C07;25;;
NO;SI;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;25;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;I01;45;;
NO;SI;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P10;85;;
NO;NO;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A01;88;;
NO;NO;V4040;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;17;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;25;;
NO;SI;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;85;;
NO;SI;V4656;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;D02;89;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;1;L02;12;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V4656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;SI;V4034;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;16;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
SI;SI;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;4;S03;8;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;S03;8;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L08;25;;
NO;SI;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
SI;SI;V4035;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;7;C02;40;;
NO;SI;V4650;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;7;C02;40;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;19;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;54;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;I01;69;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;R0101;"REPARACI¢N DOMICILIARIA DE URGENCIA";CERRADO;TERMINADO;6;D02;93;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V4010;"MOTO PRIORIDAD 1";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;S03;89;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;16;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;12;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;S03;8;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L08;85;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;D02;93;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;L04;26;;
